"Iter","Time","α","step","UB","LB","Hk","Zk","Gap","Example","Method","δ"
"94.0","64.0","0.0026058096405729026","2.610334380778715e-6","541724.7158910505","515551.12","515551.12","915898.0628125629","0.05076818743221919","Example4 Product Temporal","subgradient",0.9
"95.0","65.0","0.0026058096405729026","2.5318171567064022e-6","541724.7158910505","515551.12","515551.12","915846.4026234241","0.05076818743221919","Example4 Product Temporal","subgradient",0.9
"96.0","66.0","0.0023452286765156126","2.233262644387686e-6","541724.7158910505","515551.12","515551.12","915665.8397691348","0.05076818743221919","Example4 Product Temporal","subgradient",0.9
"97.0","67.0","0.0023452286765156126","2.3550248652799035e-6","541724.7158910505","515551.12","515551.12","915503.3120468891","0.05076818743221919","Example4 Product Temporal","subgradient",0.9
"98.0","67.0","0.0023452286765156126","2.308759195703946e-6","541724.7158910505","515551.12","515551.12","915417.9380773085","0.05076818743221919","Example4 Product Temporal","subgradient",0.9
"99.0","68.0","0.0023452286765156126","2.293919474297491e-6","541724.7158910505","515551.12","515551.12","915295.6937131534","0.05076818743221919","Example4 Product Temporal","subgradient",0.9
"100.0","69.0","0.0023452286765156126","2.303104135083484e-6","541724.7158910505","515551.12","515551.12","915166.4607395821","0.05076818743221919","Example4 Product Temporal","subgradient",0.9
"101.0","70.0","0.0021107058088640513","2.0361080582144184e-6","541724.7158910505","515551.12","515551.12","915070.1729354049","0.05076818743221919","Example4 Product Temporal","subgradient",0.9
"102.0","71.0","0.0021107058088640513","2.271743830436374e-6","541724.7158910505","515551.12","515551.12","914892.5772302784","0.05076818743221919","Example4 Product Temporal","subgradient",0.9
"103.0","71.0","0.0021107058088640513","2.0566269978957707e-6","541724.7158910505","515551.12","515551.12","914853.9191278245","0.05076818743221919","Example4 Product Temporal","subgradient",0.9
"104.0","72.0","0.0021107058088640513","2.2441546564307953e-6","541724.7158910505","515551.12","515551.12","914680.581371485","0.05076818743221919","Example4 Product Temporal","subgradient",0.9
"105.0","73.0","0.0021107058088640513","2.105511628842841e-6","541724.7158910505","515551.12","515551.12","914621.7834268195","0.05076818743221919","Example4 Product Temporal","subgradient",0.9
"106.0","74.0","0.0018996352279776463","1.961278898154159e-6","541724.7158910505","515551.12","515551.12","914493.6369269633","0.05076818743221919","Example4 Product Temporal","subgradient",0.9
"107.0","75.0","0.0018996352279776463","2.143668233775746e-6","541724.7158910505","515551.12","515551.12","914371.8448810228","0.05076818743221919","Example4 Product Temporal","subgradient",0.9
"108.0","76.0","0.0018996352279776463","1.966943498473687e-6","541724.7158910505","515551.12","515551.12","914305.9065917945","0.05076818743221919","Example4 Product Temporal","subgradient",0.9
"109.0","76.0","0.0018996352279776463","1.9639619617758552e-6","541724.7158910505","515551.12","515551.12","914166.468348703","0.05076818743221919","Example4 Product Temporal","subgradient",0.9
"110.0","77.0","0.0018996352279776463","1.8589321410016745e-6","541724.7158910505","515551.12","515551.12","914113.0106847304","0.05076818743221919","Example4 Product Temporal","subgradient",0.9
"111.0","78.0","0.0017096717051798818","1.7176768378225283e-6","541724.7158910505","515551.12","515551.12","913993.5442870826","0.05076818743221919","Example4 Product Temporal","subgradient",0.9
"112.0","79.0","0.0017096717051798818","1.8528022039508018e-6","541724.7158910505","515551.12","515551.12","913885.9314840875","0.05076818743221919","Example4 Product Temporal","subgradient",0.9
"113.0","80.0","0.0017096717051798818","1.7436434743806336e-6","541724.7158910505","515551.12","515551.12","913833.9989635951","0.05076818743221919","Example4 Product Temporal","subgradient",0.9
"114.0","81.0","0.0017096717051798818","1.7971273080227596e-6","541724.7158910505","515551.12","515551.12","913729.428126676","0.05076818743221919","Example4 Product Temporal","subgradient",0.9
"115.0","81.0","0.0017096717051798818","1.6791359918107092e-6","541724.7158910505","515551.12","515551.12","913663.553542246","0.05076818743221919","Example4 Product Temporal","subgradient",0.9
"116.0","82.0","0.0015387045346618936","1.5968374790822456e-6","541724.7158910505","515551.12","515551.12","913568.2797792002","0.05076818743221919","Example4 Product Temporal","subgradient",0.9
"117.0","83.0","0.0015387045346618936","1.7032778233470472e-6","541724.7158910505","515551.12","515551.12","913471.1334317112","0.05076818743221919","Example4 Product Temporal","subgradient",0.9
"118.0","84.0","0.0015387045346618936","1.6705040576398499e-6","541724.7158910505","515551.12","515551.12","913416.7035956176","0.05076818743221919","Example4 Product Temporal","subgradient",0.9
"119.0","85.0","0.0015387045346618936","1.6077033252844972e-6","541724.7158910505","515551.12","515551.12","913330.1857526739","0.05076818743221919","Example4 Product Temporal","subgradient",0.9
"120.0","86.0","0.0015387045346618936","1.7035789599959677e-6","541724.7158910505","515551.12","515551.12","913259.191397989","0.05076818743221919","Example4 Product Temporal","subgradient",0.9
"121.0","87.0","0.0013848340811957044","1.413134256069202e-6","541724.7158910505","515551.12","515551.12","913198.9504830524","0.05076818743221919","Example4 Product Temporal","subgradient",0.9
"122.0","87.0","0.0013848340811957044","1.6200393114375958e-6","541724.7158910505","515551.12","515551.12","913081.1882305322","0.05076818743221919","Example4 Product Temporal","subgradient",0.9
"123.0","88.0","0.0013848340811957044","1.4364954437136786e-6","541724.7158910505","515551.12","515551.12","913058.2587536142","0.05076818743221919","Example4 Product Temporal","subgradient",0.9
"124.0","89.0","0.0013848340811957044","1.5146324936519141e-6","541724.7158910505","515551.12","515551.12","912951.8818083756","0.05076818743221919","Example4 Product Temporal","subgradient",0.9
"125.0","90.0","0.0013848340811957044","1.39604138237624e-6","541724.7158910505","515551.12","515551.12","912917.47135266","0.05076818743221919","Example4 Product Temporal","subgradient",0.9
"126.0","91.0","0.001246350673076134","1.3320473720007803e-6","541724.7158910505","515551.12","515551.12","912824.9515370039","0.05076818743221919","Example4 Product Temporal","subgradient",0.9
"127.0","92.0","0.001246350673076134","1.4212426743443882e-6","541724.7158910505","515551.12","515551.12","912756.9073510162","0.05076818743221919","Example4 Product Temporal","subgradient",0.9
"128.0","93.0","0.001246350673076134","1.2803822717118073e-6","541724.7158910505","515551.12","515551.12","912718.0635630998","0.05076818743221919","Example4 Product Temporal","subgradient",0.9
"129.0","93.0","0.001246350673076134","1.3586760922209522e-6","541724.7158910505","515551.12","515551.12","912636.0271721567","0.05076818743221919","Example4 Product Temporal","subgradient",0.9
"130.0","94.0","0.001246350673076134","1.2299884406865135e-6","541724.7158910505","515551.12","515551.12","912603.435248683","0.05076818743221919","Example4 Product Temporal","subgradient",0.9
"131.0","95.0","0.0011217156057685205","1.233630788463486e-6","541724.7158910505","515551.12","515551.12","912520.3162312427","0.05076818743221919","Example4 Product Temporal","subgradient",0.9
"132.0","96.0","0.0011217156057685205","1.218143133237516e-6","541724.7158910505","515551.12","515551.12","912473.4726143517","0.05076818743221919","Example4 Product Temporal","subgradient",0.9
"133.0","97.0","0.0011217156057685205","1.1637464793639897e-6","541724.7158910505","515551.12","515551.12","912415.1840984932","0.05076818743221919","Example4 Product Temporal","subgradient",0.9
"134.0","98.0","0.0011217156057685205","1.184582792956773e-6","541724.7158910505","515551.12","515551.12","912360.8280799428","0.05076818743221919","Example4 Product Temporal","subgradient",0.9
"135.0","99.0","0.0011217156057685205","1.1919046711624777e-6","541724.7158910505","515551.12","515551.12","912320.0768142157","0.05076818743221919","Example4 Product Temporal","subgradient",0.9
"136.0","99.0","0.0010095440451916686","1.0542926869886917e-6","541724.7158910505","515551.12","515551.12","912274.6110411952","0.05076818743221919","Example4 Product Temporal","subgradient",0.9
"137.0","100.0","0.0010095440451916686","1.1260889539817336e-6","541724.7158910505","515551.12","515551.12","912202.0666430021","0.05076818743221919","Example4 Product Temporal","subgradient",0.9
"138.0","101.0","0.0010095440451916686","1.0810186494749046e-6","541724.7158910505","515551.12","515551.12","912175.5874736602","0.05076818743221919","Example4 Product Temporal","subgradient",0.9
"139.0","102.0","0.0010095440451916686","1.1304408738834706e-6","541724.7158910505","515551.12","515551.12","912119.9436624964","0.05076818743221919","Example4 Product Temporal","subgradient",0.9
"140.0","103.0","0.0010095440451916686","1.0992670243496794e-6","541724.7158910505","515551.12","515551.12","912086.45183668","0.05076818743221919","Example4 Product Temporal","subgradient",0.9
"141.0","104.0","0.0009085896406725017","9.750273397888443e-7","541724.7158910505","515551.12","515551.12","912037.8554688441","0.05076818743221919","Example4 Product Temporal","subgradient",0.9
"142.0","105.0","0.0009085896406725017","1.007889061344419e-6","541724.7158910505","515551.12","515551.12","911976.2942424563","0.05076818743221919","Example4 Product Temporal","subgradient",0.9
"143.0","106.0","0.0009085896406725017","1.0203792006516666e-6","541724.7158910505","515551.12","515551.12","911947.6646586823","0.05076818743221919","Example4 Product Temporal","subgradient",0.9
"144.0","106.0","0.0009085896406725017","9.903629982061662e-7","541724.7158910505","515551.12","515551.12","911913.727337961","0.05076818743221919","Example4 Product Temporal","subgradient",0.9
"145.0","107.0","0.0009085896406725017","1.008970451854101e-6","541724.7158910505","515551.12","515551.12","911865.3097874215","0.05076818743221919","Example4 Product Temporal","subgradient",0.9
"146.0","108.0","0.0008177306766052516","9.204748221819795e-7","541724.7158910505","515551.12","515551.12","911833.2138586409","0.05076818743221919","Example4 Product Temporal","subgradient",0.9
"147.0","109.0","0.0008177306766052516","9.921963146746693e-7","541724.7158910505","515551.12","515551.12","911769.5627867025","0.05076818743221919","Example4 Product Temporal","subgradient",0.9
"148.0","110.0","0.0008177306766052516","9.085688949603777e-7","541724.7158910505","515551.12","515551.12","911757.1033443704","0.05076818743221919","Example4 Product Temporal","subgradient",0.9
"149.0","111.0","0.0008177306766052516","9.69418462848982e-7","541724.7158910505","515551.12","515551.12","911704.6454680179","0.05076818743221919","Example4 Product Temporal","subgradient",0.9
"150.0","112.0","0.0008177306766052516","9.115321242547392e-7","541724.7158910505","515551.12","515551.12","911680.4711844252","0.05076818743221919","Example4 Product Temporal","subgradient",0.9
"151.0","113.0","0.0007359576089447264","8.006904020100659e-7","541724.7158910505","515551.12","515551.12","911635.6113744644","0.05076818743221919","Example4 Product Temporal","subgradient",0.9
"152.0","114.0","0.0007359576089447264","8.780565027251488e-7","541724.7158910505","515551.12","515551.12","911587.556422161","0.05076818743221919","Example4 Product Temporal","subgradient",0.9
"153.0","114.0","0.0007359576089447264","8.098148731924253e-7","541724.7158910505","515551.12","515551.12","911570.8913642162","0.05076818743221919","Example4 Product Temporal","subgradient",0.9
"154.0","115.0","0.0007359576089447264","8.297020194297616e-7","541724.7158910505","515551.12","515551.12","911529.4730978701","0.05076818743221919","Example4 Product Temporal","subgradient",0.9
"155.0","116.0","0.0007359576089447264","8.246444631642687e-7","541724.7158910505","515551.12","515551.12","911502.2583075225","0.05076818743221919","Example4 Product Temporal","subgradient",0.9
"156.0","117.0","0.0006623618480502538","7.014682569674185e-7","541724.7158910505","515551.12","515551.12","911472.7043233248","0.05076818743221919","Example4 Product Temporal","subgradient",0.9
"157.0","118.0","0.0006623618480502538","8.287383022609237e-7","541724.7158910505","515551.12","515551.12","911425.142184632","0.05076818743221919","Example4 Product Temporal","subgradient",0.9
"158.0","119.0","0.0006623618480502538","7.254889612213771e-7","541724.7158910505","515551.12","515551.12","911418.0870587416","0.05076818743221919","Example4 Product Temporal","subgradient",0.9
