"Iter","Time","α","step","UB","LB","Hk","Zk","Gap","Example","Method","δ"
"244.0","147.0","0.0017674126225377638","6.379816111679508e-7","541724.7158910505","515551.12","515551.12","3.0156900493815797e6","0.05076818743221919","Example4 Temporal","subgradient",0.9
"245.0","147.0","0.0017674126225377638","3.512208766027379e-7","541724.7158910505","515551.12","515551.12","3.0166055016870825e6","0.05076818743221919","Example4 Temporal","subgradient",0.9
"246.0","148.0","0.0015906713602839874","5.697178112550132e-7","541724.7158910505","515551.12","515551.12","3.01546282724985e6","0.05076818743221919","Example4 Temporal","subgradient",0.9
"247.0","149.0","0.0015906713602839874","3.292300314511008e-7","541724.7158910505","515551.12","515551.12","3.0157302968981555e6","0.05076818743221919","Example4 Temporal","subgradient",0.9
"248.0","149.0","0.0015906713602839874","5.767573750984854e-7","541724.7158910505","515551.12","515551.12","3.015166346024447e6","0.05076818743221919","Example4 Temporal","subgradient",0.9
"249.0","150.0","0.0015906713602839874","3.27933053157843e-7","541724.7158910505","515551.12","515551.12","3.0154567957724207e6","0.05076818743221919","Example4 Temporal","subgradient",0.9
"250.0","150.0","0.0015906713602839874","5.996352250000011e-7","541724.7158910505","515551.12","515551.12","3.0147988818486338e6","0.05076818743221919","Example4 Temporal","subgradient",0.9
"251.0","151.0","0.0014316042242555887","2.662846044928865e-7","541724.7158910505","515551.12","515551.12","3.0154021731403456e6","0.05076818743221919","Example4 Temporal","subgradient",0.9
"252.0","152.0","0.0014316042242555887","5.297620288596945e-7","541724.7158910505","515551.12","515551.12","3.014260999231527e6","0.05076818743221919","Example4 Temporal","subgradient",0.9
"253.0","152.0","0.0014316042242555887","2.7230860568936476e-7","541724.7158910505","515551.12","515551.12","3.0150700743836537e6","0.05076818743221919","Example4 Temporal","subgradient",0.9
"254.0","153.0","0.0014316042242555887","5.198543807601914e-7","541724.7158910505","515551.12","515551.12","3.0140724215300805e6","0.05076818743221919","Example4 Temporal","subgradient",0.9
"255.0","154.0","0.0014316042242555887","2.8461416530515815e-7","541724.7158910505","515551.12","515551.12","3.014773319031406e6","0.05076818743221919","Example4 Temporal","subgradient",0.9
"256.0","154.0","0.00128844380183003","4.6586889595153145e-7","541724.7158910505","515551.12","515551.12","3.013850116023776e6","0.05076818743221919","Example4 Temporal","subgradient",0.9
"257.0","155.0","0.00128844380183003","3.017067744654546e-7","541724.7158910505","515551.12","515551.12","3.014234501345571e6","0.05076818743221919","Example4 Temporal","subgradient",0.9
"258.0","155.0","0.00128844380183003","4.4938070082918016e-7","541724.7158910505","515551.12","515551.12","3.013478122806655e6","0.05076818743221919","Example4 Temporal","subgradient",0.9
"259.0","156.0","0.00128844380183003","2.6104986921000554e-7","541724.7158910505","515551.12","515551.12","3.0140570153594967e6","0.05076818743221919","Example4 Temporal","subgradient",0.9
"260.0","157.0","0.00128844380183003","5.392411397012384e-7","541724.7158910505","515551.12","515551.12","3.013152093557728e6","0.05076818743221919","Example4 Temporal","subgradient",0.9
"261.0","157.0","0.0011595994216470268","1.9319832614025854e-7","541724.7158910505","515551.12","515551.12","3.014340588084146e6","0.05076818743221919","Example4 Temporal","subgradient",0.9
"262.0","158.0","0.0011595994216470268","4.938742474851385e-7","541724.7158910505","515551.12","515551.12","3.012773571580206e6","0.05076818743221919","Example4 Temporal","subgradient",0.9
"263.0","159.0","0.0011595994216470268","2.224390687492296e-7","541724.7158910505","515551.12","515551.12","3.014031952354309e6","0.05076818743221919","Example4 Temporal","subgradient",0.9
"264.0","159.0","0.0011595994216470268","4.50966109604145e-7","541724.7158910505","515551.12","515551.12","3.0124293923716587e6","0.05076818743221919","Example4 Temporal","subgradient",0.9
"265.0","160.0","0.0011595994216470268","2.231156284354064e-7","541724.7158910505","515551.12","515551.12","3.0137588529694974e6","0.05076818743221919","Example4 Temporal","subgradient",0.9
"266.0","161.0","0.0010436394794823241","3.95334575412533e-7","541724.7158910505","515551.12","515551.12","3.0123231875418597e6","0.05076818743221919","Example4 Temporal","subgradient",0.9
"267.0","161.0","0.0010436394794823241","2.0706941813024544e-7","541724.7158910505","515551.12","515551.12","3.013177852260791e6","0.05076818743221919","Example4 Temporal","subgradient",0.9
"268.0","162.0","0.0010436394794823241","4.54602969436532e-7","541724.7158910505","515551.12","515551.12","3.012076802248995e6","0.05076818743221919","Example4 Temporal","subgradient",0.9
"269.0","162.0","0.0010436394794823241","1.8541891983775534e-7","541724.7158910505","515551.12","515551.12","3.0132601439438844e6","0.05076818743221919","Example4 Temporal","subgradient",0.9
"270.0","163.0","0.0010436394794823241","3.817815060414724e-7","541724.7158910505","515551.12","515551.12","3.011775484498937e6","0.05076818743221919","Example4 Temporal","subgradient",0.9
"271.0","164.0","0.0009392755315340917","1.98372604311324e-7","541724.7158910505","515551.12","515551.12","3.012803348406346e6","0.05076818743221919","Example4 Temporal","subgradient",0.9
"272.0","164.0","0.0009392755315340917","3.8199953981048853e-7","541724.7158910505","515551.12","515551.12","3.0117097231216445e6","0.05076818743221919","Example4 Temporal","subgradient",0.9
"273.0","165.0","0.0009392755315340917","1.8197536053643816e-7","541724.7158910505","515551.12","515551.12","3.012537966793875e6","0.05076818743221919","Example4 Temporal","subgradient",0.9
"274.0","166.0","0.0009392755315340917","3.434121132370385e-7","541724.7158910505","515551.12","515551.12","3.0114132403153386e6","0.05076818743221919","Example4 Temporal","subgradient",0.9
"275.0","166.0","0.0009392755315340917","1.8247469103688168e-7","541724.7158910505","515551.12","515551.12","3.0122597845844585e6","0.05076818743221919","Example4 Temporal","subgradient",0.9
"276.0","167.0","0.0008453479783806826","3.253632855691505e-7","541724.7158910505","515551.12","515551.12","3.0113735105970893e6","0.05076818743221919","Example4 Temporal","subgradient",0.9
"277.0","168.0","0.0008453479783806826","1.6678291736433395e-7","541724.7158910505","515551.12","515551.12","3.011862833818626e6","0.05076818743221919","Example4 Temporal","subgradient",0.9
"278.0","168.0","0.0008453479783806826","3.202856172464693e-7","541724.7158910505","515551.12","515551.12","3.011085992405362e6","0.05076818743221919","Example4 Temporal","subgradient",0.9
"279.0","169.0","0.0008453479783806826","1.6703629659991786e-7","541724.7158910505","515551.12","515551.12","3.0117557339458633e6","0.05076818743221919","Example4 Temporal","subgradient",0.9
"280.0","169.0","0.0008453479783806826","3.5236094251859565e-7","541724.7158910505","515551.12","515551.12","3.010975883945031e6","0.05076818743221919","Example4 Temporal","subgradient",0.9
"281.0","170.0","0.0007608131805426143","1.3594234756798972e-7","541724.7158910505","515551.12","515551.12","3.0117426498958413e6","0.05076818743221919","Example4 Temporal","subgradient",0.9
"282.0","171.0","0.0007608131805426143","3.1383715377315956e-7","541724.7158910505","515551.12","515551.12","3.0107202943572816e6","0.05076818743221919","Example4 Temporal","subgradient",0.9
"283.0","171.0","0.0007608131805426143","1.5547796601835726e-7","541724.7158910505","515551.12","515551.12","3.0115006000188016e6","0.05076818743221919","Example4 Temporal","subgradient",0.9
"284.0","172.0","0.0007608131805426143","2.847519428494367e-7","541724.7158910505","515551.12","515551.12","3.010561739320422e6","0.05076818743221919","Example4 Temporal","subgradient",0.9
"285.0","173.0","0.0007608131805426143","1.43138366095468e-7","541724.7158910505","515551.12","515551.12","3.0113339260990196e6","0.05076818743221919","Example4 Temporal","subgradient",0.9
"286.0","173.0","0.0006847318624883529","2.859730531561091e-7","541724.7158910505","515551.12","515551.12","3.0104579792435714e6","0.05076818743221919","Example4 Temporal","subgradient",0.9
"287.0","174.0","0.0006847318624883529","1.2939164633626717e-7","541724.7158910505","515551.12","515551.12","3.0110656233769534e6","0.05076818743221919","Example4 Temporal","subgradient",0.9
"288.0","175.0","0.0006847318624883529","2.6046077007729825e-7","541724.7158910505","515551.12","515551.12","3.010233128953056e6","0.05076818743221919","Example4 Temporal","subgradient",0.9
"289.0","175.0","0.0006847318624883529","1.3665414238365157e-7","541724.7158910505","515551.12","515551.12","3.010883322411535e6","0.05076818743221919","Example4 Temporal","subgradient",0.9
"290.0","176.0","0.0006847318624883529","2.3062039441322143e-7","541724.7158910505","515551.12","515551.12","3.0101851889989683e6","0.05076818743221919","Example4 Temporal","subgradient",0.9
"291.0","176.0","0.0006162586762395177","1.2584789342991746e-7","541724.7158910505","515551.12","515551.12","3.0106159395556054e6","0.05076818743221919","Example4 Temporal","subgradient",0.9
"292.0","177.0","0.0006162586762395177","2.35411661766423e-7","541724.7158910505","515551.12","515551.12","3.010072882463098e6","0.05076818743221919","Example4 Temporal","subgradient",0.9
"293.0","178.0","0.0006162586762395177","1.2408616606635977e-7","541724.7158910505","515551.12","515551.12","3.0104365475056446e6","0.05076818743221919","Example4 Temporal","subgradient",0.9
"294.0","178.0","0.0006162586762395177","2.4441104679231333e-7","541724.7158910505","515551.12","515551.12","3.0099325839259173e6","0.05076818743221919","Example4 Temporal","subgradient",0.9
"295.0","179.0","0.0006162586762395177","1.1069735784678123e-7","541724.7158910505","515551.12","515551.12","3.0103858306253753e6","0.05076818743221919","Example4 Temporal","subgradient",0.9
"296.0","180.0","0.0005546328086155659","1.9940685532859763e-7","541724.7158910505","515551.12","515551.12","3.009813338666952e6","0.05076818743221919","Example4 Temporal","subgradient",0.9
"297.0","180.0","0.0005546328086155659","1.1602950603814463e-7","541724.7158910505","515551.12","515551.12","3.0101092033429598e6","0.05076818743221919","Example4 Temporal","subgradient",0.9
"298.0","181.0","0.0005546328086155659","2.1553943956100005e-7","541724.7158910505","515551.12","515551.12","3.0097092761199097e6","0.05076818743221919","Example4 Temporal","subgradient",0.9
"299.0","181.0","0.0005546328086155659","1.0143481483876274e-7","541724.7158910505","515551.12","515551.12","3.010039513965272e6","0.05076818743221919","Example4 Temporal","subgradient",0.9
"300.0","182.0","0.0005546328086155659","2.3453356632484578e-7","541724.7158910505","515551.12","515551.12","3.009574850455055e6","0.05076818743221919","Example4 Temporal","subgradient",0.9
"301.0","183.0","0.0004991695277540093","8.755864711192102e-8","541724.7158910505","515551.12","515551.12","3.010062045938269e6","0.05076818743221919","Example4 Temporal","subgradient",0.9
"302.0","183.0","0.0004991695277540093","1.851243674580815e-7","541724.7158910505","515551.12","515551.12","3.0094007427557996e6","0.05076818743221919","Example4 Temporal","subgradient",0.9
"303.0","184.0","0.0004991695277540093","9.992859066103406e-8","541724.7158910505","515551.12","515551.12","3.00985115662239e6","0.05076818743221919","Example4 Temporal","subgradient",0.9
"304.0","185.0","0.0004991695277540093","1.8762239423476448e-7","541724.7158910505","515551.12","515551.12","3.0093248971638726e6","0.05076818743221919","Example4 Temporal","subgradient",0.9
"305.0","185.0","0.0004991695277540093","9.755037794549439e-8","541724.7158910505","515551.12","515551.12","3.00974094855649e6","0.05076818743221919","Example4 Temporal","subgradient",0.9
"306.0","186.0","0.0004492525749786084","1.6651000305155793e-7","541724.7158910505","515551.12","515551.12","3.009245883244927e6","0.05076818743221919","Example4 Temporal","subgradient",0.9
"307.0","187.0","0.0004492525749786084","9.328296403119932e-8","541724.7158910505","515551.12","515551.12","3.0095127302877945e6","0.05076818743221919","Example4 Temporal","subgradient",0.9
"308.0","187.0","0.0004492525749786084","1.7429859238295897e-7","541724.7158910505","515551.12","515551.12","3.0091501902070004e6","0.05076818743221919","Example4 Temporal","subgradient",0.9
"309.0","188.0","0.0004492525749786084","8.424421116788489e-8","541724.7158910505","515551.12","515551.12","3.0094981504387753e6","0.05076818743221919","Example4 Temporal","subgradient",0.9
"310.0","188.0","0.0004492525749786084","1.8637347224953245e-7","541724.7158910505","515551.12","515551.12","3.0090470822932757e6","0.05076818743221919","Example4 Temporal","subgradient",0.9
"311.0","189.0","0.00040432731748074754","7.010647977364737e-8","541724.7158910505","515551.12","515551.12","3.0095175283801896e6","0.05076818743221919","Example4 Temporal","subgradient",0.9
"312.0","190.0","0.00040432731748074754","1.666101392296685e-7","541724.7158910505","515551.12","515551.12","3.0089011158835357e6","0.05076818743221919","Example4 Temporal","subgradient",0.9
"313.0","190.0","0.00040432731748074754","8.121115230580744e-8","541724.7158910505","515551.12","515551.12","3.009354209867108e6","0.05076818743221919","Example4 Temporal","subgradient",0.9
"314.0","191.0","0.00040432731748074754","1.5127190045786468e-7","541724.7158910505","515551.12","515551.12","3.00881359443875e6","0.05076818743221919","Example4 Temporal","subgradient",0.9
"315.0","192.0","0.00040432731748074754","8.585631692553147e-8","541724.7158910505","515551.12","515551.12","3.009195065923398e6","0.05076818743221919","Example4 Temporal","subgradient",0.9
"316.0","192.0","0.0003638945857326728","1.1860449683574774e-7","541724.7158910505","515551.12","515551.12","3.0088472549103503e6","0.05076818743221919","Example4 Temporal","subgradient",0.9
"317.0","193.0","0.0003638945857326728","8.946678394112001e-8","541724.7158910505","515551.12","515551.12","3.008920630058351e6","0.05076818743221919","Example4 Temporal","subgradient",0.9
"318.0","194.0","0.0003638945857326728","1.1553200351356577e-7","541724.7158910505","515551.12","515551.12","3.0087635387263563e6","0.05076818743221919","Example4 Temporal","subgradient",0.9
"319.0","194.0","0.0003638945857326728","9.681019410313217e-8","541724.7158910505","515551.12","515551.12","3.008822596121809e6","0.05076818743221919","Example4 Temporal","subgradient",0.9
"320.0","195.0","0.0003638945857326728","1.0168544887229742e-7","541724.7158910505","515551.12","515551.12","3.008753807830994e6","0.05076818743221919","Example4 Temporal","subgradient",0.9
"321.0","195.0","0.0003275051271594055","9.211179795401825e-8","541724.7158910505","515551.12","515551.12","3.00871399818248e6","0.05076818743221919","Example4 Temporal","subgradient",0.9
"322.0","196.0","0.0003275051271594055","9.287659714656919e-8","541724.7158910505","515551.12","515551.12","3.008660184938435e6","0.05076818743221919","Example4 Temporal","subgradient",0.9
"323.0","197.0","0.0003275051271594055","8.538253407506747e-8","541724.7158910505","515551.12","515551.12","3.008628315623683e6","0.05076818743221919","Example4 Temporal","subgradient",0.9
"324.0","197.0","0.0003275051271594055","9.478702816391205e-8","541724.7158910505","515551.12","515551.12","3.00858424544416e6","0.05076818743221919","Example4 Temporal","subgradient",0.9
"325.0","198.0","0.0003275051271594055","8.233495402737098e-8","541724.7158910505","515551.12","515551.12","3.0085994631584845e6","0.05076818743221919","Example4 Temporal","subgradient",0.9
"326.0","199.0","0.00029475461444346496","8.819329637558141e-8","541724.7158910505","515551.12","515551.12","3.00852602346117e6","0.05076818743221919","Example4 Temporal","subgradient",0.9
"327.0","199.0","0.00029475461444346496","8.016693602236991e-8","541724.7158910505","515551.12","515551.12","3.008475490543995e6","0.05076818743221919","Example4 Temporal","subgradient",0.9
"328.0","200.0","0.00029475461444346496","8.530223312502919e-8","541724.7158910505","515551.12","515551.12","3.0084648465611227e6","0.05076818743221919","Example4 Temporal","subgradient",0.9
"329.0","201.0","0.00029475461444346496","7.270375407882386e-8","541724.7158910505","515551.12","515551.12","3.0084470059026014e6","0.05076818743221919","Example4 Temporal","subgradient",0.9
"330.0","201.0","0.00029475461444346496","8.848978037331511e-8","541724.7158910505","515551.12","515551.12","3.0083876333854403e6","0.05076818743221919","Example4 Temporal","subgradient",0.9
"331.0","202.0","0.00026527915299911847","7.40173393149111e-8","541724.7158910505","515551.12","515551.12","3.0084066310285423e6","0.05076818743221919","Example4 Temporal","subgradient",0.9
"332.0","202.0","0.00026527915299911847","7.529387174958307e-8","541724.7158910505","515551.12","515551.12","3.0083405951493746e6","0.05076818743221919","Example4 Temporal","subgradient",0.9
"333.0","203.0","0.00026527915299911847","7.167619499917781e-8","541724.7158910505","515551.12","515551.12","3.008294633011119e6","0.05076818743221919","Example4 Temporal","subgradient",0.9
"334.0","204.0","0.00026527915299911847","7.163901080685474e-8","541724.7158910505","515551.12","515551.12","3.008310590806939e6","0.05076818743221919","Example4 Temporal","subgradient",0.9
"335.0","204.0","0.00026527915299911847","8.38741220742461e-8","541724.7158910505","515551.12","515551.12","3.0082380012400933e6","0.05076818743221919","Example4 Temporal","subgradient",0.9
"336.0","205.0","0.00023875123769920664","6.364452143823908e-8","541724.7158910505","515551.12","515551.12","3.0082636230931724e6","0.05076818743221919","Example4 Temporal","subgradient",0.9
"337.0","206.0","0.00023875123769920664","7.158783782289174e-8","541724.7158910505","515551.12","515551.12","3.008188984607545e6","0.05076818743221919","Example4 Temporal","subgradient",0.9
"338.0","206.0","0.00023875123769920664","6.130068694902377e-8","541724.7158910505","515551.12","515551.12","3.0081590528061115e6","0.05076818743221919","Example4 Temporal","subgradient",0.9
"339.0","207.0","0.00023875123769920664","7.68041629187332e-8","541724.7158910505","515551.12","515551.12","3.008141055705017e6","0.05076818743221919","Example4 Temporal","subgradient",0.9
"340.0","208.0","0.00023875123769920664","6.291668839490182e-8","541724.7158910505","515551.12","515551.12","3.0081580675342833e6","0.05076818743221919","Example4 Temporal","subgradient",0.9
"341.0","208.0","0.00021487611392928598","5.7803787084530335e-8","541724.7158910505","515551.12","515551.12","3.0081083193776435e6","0.05076818743221919","Example4 Temporal","subgradient",0.9
"342.0","209.0","0.00021487611392928598","7.251249806740903e-8","541724.7158910505","515551.12","515551.12","3.0080471789969206e6","0.05076818743221919","Example4 Temporal","subgradient",0.9
"343.0","209.0","0.00021487611392928598","5.3525767396983664e-8","541724.7158910505","515551.12","515551.12","3.008078666391311e6","0.05076818743221919","Example4 Temporal","subgradient",0.9
"344.0","210.0","0.00021487611392928598","6.242244239451378e-8","541724.7158910505","515551.12","515551.12","3.0080050835870593e6","0.05076818743221919","Example4 Temporal","subgradient",0.9
"345.0","211.0","0.00021487611392928598","5.707706293157684e-8","541724.7158910505","515551.12","515551.12","3.0080163202221924e6","0.05076818743221919","Example4 Temporal","subgradient",0.9
"346.0","211.0","0.00019338850253635738","5.815506652169956e-8","541724.7158910505","515551.12","515551.12","3.007986153490931e6","0.05076818743221919","Example4 Temporal","subgradient",0.9
"347.0","212.0","0.00019338850253635738","5.134645399682828e-8","541724.7158910505","515551.12","515551.12","3.0079569781569564e6","0.05076818743221919","Example4 Temporal","subgradient",0.9
"348.0","213.0","0.00019338850253635738","5.586250237011706e-8","541724.7158910505","515551.12","515551.12","3.007932241292452e6","0.05076818743221919","Example4 Temporal","subgradient",0.9
"349.0","213.0","0.00019338850253635738","4.911890646567145e-8","541724.7158910505","515551.12","515551.12","3.007919543676311e6","0.05076818743221919","Example4 Temporal","subgradient",0.9
"350.0","214.0","0.00019338850253635738","5.4728550287830705e-8","541724.7158910505","515551.12","515551.12","3.007900057603608e6","0.05076818743221919","Example4 Temporal","subgradient",0.9
"351.0","215.0","0.00017404965228272164","5.113525755432981e-8","541724.7158910505","515551.12","515551.12","3.0078842665378423e6","0.05076818743221919","Example4 Temporal","subgradient",0.9
"352.0","215.0","0.00017404965228272164","5.2382857174772474e-8","541724.7158910505","515551.12","515551.12","3.007850985922792e6","0.05076818743221919","Example4 Temporal","subgradient",0.9
"353.0","216.0","0.00017404965228272164","4.2333934251969365e-8","541724.7158910505","515551.12","515551.12","3.0078560143637694e6","0.05076818743221919","Example4 Temporal","subgradient",0.9
"354.0","216.0","0.00017404965228272164","5.340895780039151e-8","541724.7158910505","515551.12","515551.12","3.007804654940572e6","0.05076818743221919","Example4 Temporal","subgradient",0.9
"355.0","217.0","0.00017404965228272164","4.3269169302113325e-8","541724.7158910505","515551.12","515551.12","3.0078237432140517e6","0.05076818743221919","Example4 Temporal","subgradient",0.9
"356.0","218.0","0.00015664468705444947","4.267177133260071e-8","541724.7158910505","515551.12","515551.12","3.007788127548622e6","0.05076818743221919","Example4 Temporal","subgradient",0.9
"357.0","218.0","0.00015664468705444947","4.64252221138353e-8","541724.7158910505","515551.12","515551.12","3.0077418193176533e6","0.05076818743221919","Example4 Temporal","subgradient",0.9
"358.0","219.0","0.00015664468705444947","4.7945175641685694e-8","541724.7158910505","515551.12","515551.12","3.007746616823599e6","0.05076818743221919","Example4 Temporal","subgradient",0.9
"359.0","220.0","0.00015664468705444947","3.834256547239778e-8","541724.7158910505","515551.12","515551.12","3.007762846384095e6","0.05076818743221919","Example4 Temporal","subgradient",0.9
"360.0","220.0","0.00015664468705444947","4.666005895918879e-8","541724.7158910505","515551.12","515551.12","3.007698908016665e6","0.05076818743221919","Example4 Temporal","subgradient",0.9
"361.0","221.0","0.00014098021834900454","3.4881368197644965e-8","541724.7158910505","515551.12","515551.12","3.00771969639023e6","0.05076818743221919","Example4 Temporal","subgradient",0.9
"362.0","222.0","0.00014098021834900454","4.560278919059873e-8","541724.7158910505","515551.12","515551.12","3.007659983142166e6","0.05076818743221919","Example4 Temporal","subgradient",0.9
"363.0","222.0","0.00014098021834900454","3.625919618042259e-8","541724.7158910505","515551.12","515551.12","3.0076893013983695e6","0.05076818743221919","Example4 Temporal","subgradient",0.9
"364.0","223.0","0.00014098021834900454","4.1826260088345606e-8","541724.7158910505","515551.12","515551.12","3.007650183638158e6","0.05076818743221919","Example4 Temporal","subgradient",0.9
"365.0","223.0","0.00014098021834900454","3.697984733611654e-8","541724.7158910505","515551.12","515551.12","3.0076383314413517e6","0.05076818743221919","Example4 Temporal","subgradient",0.9
"366.0","224.0","0.0001268821965141041","4.040919774135689e-8","541724.7158910505","515551.12","515551.12","3.0076311223422457e6","0.05076818743221919","Example4 Temporal","subgradient",0.9
"367.0","225.0","0.0001268821965141041","3.0889185999849816e-8","541724.7158910505","515551.12","515551.12","3.007608995989392e6","0.05076818743221919","Example4 Temporal","subgradient",0.9
"368.0","225.0","0.0001268821965141041","3.972085074808039e-8","541724.7158910505","515551.12","515551.12","3.007585340101892e6","0.05076818743221919","Example4 Temporal","subgradient",0.9
"369.0","226.0","0.0001268821965141041","3.3386351539037985e-8","541724.7158910505","515551.12","515551.12","3.0075826043355726e6","0.05076818743221919","Example4 Temporal","subgradient",0.9
"370.0","227.0","0.0001268821965141041","3.3284312672150166e-8","541724.7158910505","515551.12","515551.12","3.007584819344534e6","0.05076818743221919","Example4 Temporal","subgradient",0.9
"371.0","227.0","0.00011419397686269369","3.673708961938058e-8","541724.7158910505","515551.12","515551.12","3.00754877685404e6","0.05076818743221919","Example4 Temporal","subgradient",0.9
"372.0","228.0","0.00011419397686269369","2.8604009555715687e-8","541724.7158910505","515551.12","515551.12","3.007547830500666e6","0.05076818743221919","Example4 Temporal","subgradient",0.9
"373.0","228.0","0.00011419397686269369","3.543216491964414e-8","541724.7158910505","515551.12","515551.12","3.0075272243591305e6","0.05076818743221919","Example4 Temporal","subgradient",0.9
"374.0","229.0","0.00011419397686269369","3.062596242391954e-8","541724.7158910505","515551.12","515551.12","3.0075123879136695e6","0.05076818743221919","Example4 Temporal","subgradient",0.9
"375.0","230.0","0.00011419397686269369","3.3422978244885246e-8","541724.7158910505","515551.12","515551.12","3.0075173829520405e6","0.05076818743221919","Example4 Temporal","subgradient",0.9
"376.0","230.0","0.00010277457917642432","2.889420269809729e-8","541724.7158910505","515551.12","515551.12","3.007495170714466e6","0.05076818743221919","Example4 Temporal","subgradient",0.9
"377.0","231.0","0.00010277457917642432","2.845273636960085e-8","541724.7158910505","515551.12","515551.12","3.0074768819837887e6","0.05076818743221919","Example4 Temporal","subgradient",0.9
"378.0","232.0","0.00010277457917642432","2.839087333486223e-8","541724.7158910505","515551.12","515551.12","3.0074692107841643e6","0.05076818743221919","Example4 Temporal","subgradient",0.9
"379.0","232.0","0.00010277457917642432","3.070849244007607e-8","541724.7158910505","515551.12","515551.12","3.007454834943783e6","0.05076818743221919","Example4 Temporal","subgradient",0.9
"380.0","233.0","0.00010277457917642432","2.5085003408254876e-8","541724.7158910505","515551.12","515551.12","3.007463002674196e6","0.05076818743221919","Example4 Temporal","subgradient",0.9
"381.0","234.0","9.24971212587819e-5","2.5540861484576824e-8","541724.7158910505","515551.12","515551.12","3.0074411363939745e6","0.05076818743221919","Example4 Temporal","subgradient",0.9
"382.0","234.0","9.24971212587819e-5","3.24703496982268e-8","541724.7158910505","515551.12","515551.12","3.0074129494769177e6","0.05076818743221919","Example4 Temporal","subgradient",0.9
"383.0","235.0","9.24971212587819e-5","2.2236652061719685e-8","541724.7158910505","515551.12","515551.12","3.007445074692129e6","0.05076818743221919","Example4 Temporal","subgradient",0.9
"384.0","235.0","9.24971212587819e-5","2.890458465908212e-8","541724.7158910505","515551.12","515551.12","3.0073917898070174e6","0.05076818743221919","Example4 Temporal","subgradient",0.9
"385.0","236.0","9.24971212587819e-5","2.131746899124875e-8","541724.7158910505","515551.12","515551.12","3.0074103298556786e6","0.05076818743221919","Example4 Temporal","subgradient",0.9
"386.0","237.0","8.324740913290371e-5","3.0218760662495766e-8","541724.7158910505","515551.12","515551.12","3.007379774585642e6","0.05076818743221919","Example4 Temporal","subgradient",0.9
"387.0","237.0","8.324740913290371e-5","2.1130467144491755e-8","541724.7158910505","515551.12","515551.12","3.0073823523498843e6","0.05076818743221919","Example4 Temporal","subgradient",0.9
"388.0","238.0","8.324740913290371e-5","2.5405282956593385e-8","541724.7158910505","515551.12","515551.12","3.0073596186148175e6","0.05076818743221919","Example4 Temporal","subgradient",0.9
"389.0","239.0","8.324740913290371e-5","1.9739800045337914e-8","541724.7158910505","515551.12","515551.12","3.0073707815442383e6","0.05076818743221919","Example4 Temporal","subgradient",0.9
"390.0","239.0","8.324740913290371e-5","3.0976750666521974e-8","541724.7158910505","515551.12","515551.12","3.007341473587118e6","0.05076818743221919","Example4 Temporal","subgradient",0.9
"391.0","240.0","7.492266821961335e-5","1.509891522359928e-8","541724.7158910505","515551.12","515551.12","3.007370664645468e6","0.05076818743221919","Example4 Temporal","subgradient",0.9
"392.0","241.0","7.492266821961335e-5","2.8917110225920385e-8","541724.7158910505","515551.12","515551.12","3.007315569281419e6","0.05076818743221919","Example4 Temporal","subgradient",0.9
"393.0","241.0","7.492266821961335e-5","1.4616213993939963e-8","541724.7158910505","515551.12","515551.12","3.007354391185861e6","0.05076818743221919","Example4 Temporal","subgradient",0.9
"394.0","242.0","7.492266821961335e-5","2.9605402841955916e-8","541724.7158910505","515551.12","515551.12","3.007301385257366e6","0.05076818743221919","Example4 Temporal","subgradient",0.9
"395.0","242.0","7.492266821961335e-5","1.3810643538588779e-8","541724.7158910505","515551.12","515551.12","3.007347835513225e6","0.05076818743221919","Example4 Temporal","subgradient",0.9
"396.0","243.0","6.743040139765201e-5","2.7578374742933198e-8","541724.7158910505","515551.12","515551.12","3.0072819771309346e6","0.05076818743221919","Example4 Temporal","subgradient",0.9
"397.0","244.0","6.743040139765201e-5","1.297113258175829e-8","541724.7158910505","515551.12","515551.12","3.007327468481109e6","0.05076818743221919","Example4 Temporal","subgradient",0.9
"398.0","244.0","6.743040139765201e-5","2.7562845468012266e-8","541724.7158910505","515551.12","515551.12","3.007263972894359e6","0.05076818743221919","Example4 Temporal","subgradient",0.9
"399.0","245.0","6.743040139765201e-5","1.211377119508522e-8","541724.7158910505","515551.12","515551.12","3.007324017873811e6","0.05076818743221919","Example4 Temporal","subgradient",0.9
"400.0","246.0","6.743040139765201e-5","2.7121373031500763e-8","541724.7158910505","515551.12","515551.12","3.007248632511759e6","0.05076818743221919","Example4 Temporal","subgradient",0.9
"401.0","246.0","6.068736125788681e-5","1.1890918852543638e-8","541724.7158910505","515551.12","515551.12","3.0073077289357265e6","0.05076818743221919","Example4 Temporal","subgradient",0.9
"402.0","247.0","6.068736125788681e-5","2.3385264929067567e-8","541724.7158910505","515551.12","515551.12","3.007232692267382e6","0.05076818743221919","Example4 Temporal","subgradient",0.9
"403.0","247.0","6.068736125788681e-5","1.3304407258250228e-8","541724.7158910505","515551.12","515551.12","3.0072786691871e6","0.05076818743221919","Example4 Temporal","subgradient",0.9
"404.0","248.0","6.068736125788681e-5","2.386568179586509e-8","541724.7158910505","515551.12","515551.12","3.0072259726748257e6","0.05076818743221919","Example4 Temporal","subgradient",0.9
"405.0","249.0","6.068736125788681e-5","1.2481371865502977e-8","541724.7158910505","515551.12","515551.12","3.0072639774247664e6","0.05076818743221919","Example4 Temporal","subgradient",0.9
