"Iter","Time","α","step","UB","LB","Hk","Zk","Gap","Example","Method","δ"
"95.0","9.0","0.3001892705939984","2.1118102710358756e-5","122899.5462963938","68210.7401890342","60901.59076072206","214045.6926776089","0.8017623904358623","Example4 Product-Temporal","subgradient","0.9"
"96.0","9.0","0.27017034353459857","1.9675626523538335e-5","122899.5462963938","68210.7401890342","61059.382730861245","214439.688462131","0.8017623904358623","Example4 Product-Temporal","subgradient","0.9"
"97.0","9.0","0.27017034353459857","1.9246398104806697e-5","122899.5462963938","68210.7401890342","60901.59076072206","213750.42861530767","0.8017623904358623","Example4 Product-Temporal","subgradient","0.9"
"98.0","9.0","0.27017034353459857","1.9592475150221108e-5","122899.5462963938","68210.7401890342","61059.382730861245","213780.92408852774","0.8017623904358623","Example4 Product-Temporal","subgradient","0.9"
"99.0","9.0","0.27017034353459857","1.9244924941083466e-5","122899.5462963938","68210.7401890342","60901.59076072206","213739.28867171344","0.8017623904358623","Example4 Product-Temporal","subgradient","0.9"
"100.0","9.0","0.27017034353459857","1.9592448586956092e-5","122899.5462963938","68210.7401890342","61059.382730861245","213780.72672605346","0.8017623904358623","Example4 Product-Temporal","subgradient","0.9"
"101.0","9.0","0.24315330918113873","1.7320432023424278e-5","122899.5462963938","68210.7401890342","60901.59076072206","213739.2851129836","0.8017623904358623","Example4 Product-Temporal","subgradient","0.9"
"102.0","9.0","0.24315330918113873","1.7601972485503932e-5","122899.5462963938","68210.7401890342","61059.382730861245","213522.89884306252","0.8017623904358623","Example4 Product-Temporal","subgradient","0.9"
"103.0","9.0","0.24315330918113873","1.7288693913025572e-5","122899.5462963938","68210.7401890342","60901.59076072206","213472.6173405682","0.8017623904358623","Example4 Product-Temporal","subgradient","0.9"
"104.0","9.0","0.24315330918113873","1.7601457430020284e-5","122899.5462963938","68210.7401890342","61059.382730861245","213518.64682958974","0.8017623904358623","Example4 Product-Temporal","subgradient","0.9"
"105.0","9.0","0.24315330918113873","1.728868570047391e-5","122899.5462963938","68210.7401890342","60901.59076072206","213472.5483376304","0.8017623904358623","Example4 Product-Temporal","subgradient","0.9"
"106.0","9.0","0.21883797826302487","1.5841311567070103e-5","122899.5462963938","68210.7401890342","61059.382730861245","213518.64572933898","0.8017623904358623","Example4 Product-Temporal","subgradient","0.9"
"107.0","10.0","0.21883797826302487","1.8249221394942965e-5","122899.5462963938","68210.7401890342","60901.59076072206","213315.9200965683","0.8017623904358623","Example4 Product-Temporal","subgradient","0.9"
"108.0","10.0","0.21883797826302487","1.556473872323267e-5","122899.5462963938","68210.7401890342","61059.382730861245","211008.30697887935","0.8017623904358623","Example4 Product-Temporal","subgradient","0.9"
"109.0","10.0","0.21883797826302487","1.8254633099067666e-5","122899.5462963938","68210.7401890342","60901.59076072206","213358.9502228201","0.8017623904358623","Example4 Product-Temporal","subgradient","0.9"
"110.0","10.0","0.21883797826302487","1.556473244801089e-5","122899.5462963938","68210.7401890342","61059.382730861245","211008.24940731216","0.8017623904358623","Example4 Product-Temporal","subgradient","0.9"
